https://spade69.co,SPADE69,143828,365 Days Free Credit,,10.00,10,3000,20.88,30.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1}",FREE,0.00,,DAILY,,,,0.017232006327094044,0
https://spade69.co,SPADE69,488020,Clover Spark,,350.00,350,420,25,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1,""startDate"":""2025-10-23"",""displayAngpaoText"":""1""}",FREE,0.00,,HOURLY,,,,56.47663947216554,0
https://spade69.co,SPADE69,716764,Emerald Rise,,430.00,430,516,50,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1,""startDate"":""2025-10-23"",""displayAngpaoText"":""1""}",FREE,0.00,,HOURLY,,,,68.96067965817517,0
https://spade69.co,SPADE69,719403,Golden Surge,,530.00,530,624,100,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1,""startDate"":""2025-10-27"",""displayAngpaoText"":""1""}",FREE,0.00,,HOURLY,,,,83.87943239005126,0
https://spade69.co,SPADE69,722731,Gold Frenzy,,700.00,700,840,200,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1,""startDate"":""2025-11-04"",""displayAngpaoText"":""1""}",FREE,0.00,,HOURLY,,,,95.58885717127997,0
https://spade69.co,SPADE69,143828,365 Days Free Credit,,10.00,10,3000,20.88,30.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1}",FREE,0.00,,DAILY,,,,0.017232006327094044,0
https://spade69.co,SPADE69,488020,Clover Spark,,350.00,350,420,25,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1,""startDate"":""2025-10-23"",""displayAngpaoText"":""1""}",FREE,0.00,,HOURLY,,,,56.47663947216554,0
https://spade69.co,SPADE69,716764,Emerald Rise,,430.00,430,516,50,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1,""startDate"":""2025-10-23"",""displayAngpaoText"":""1""}",FREE,0.00,,HOURLY,,,,68.96067965817517,0
https://spade69.co,SPADE69,719403,Golden Surge,,530.00,530,624,100,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1,""startDate"":""2025-10-27"",""displayAngpaoText"":""1""}",FREE,0.00,,HOURLY,,,,83.87943239005126,0
https://spade69.co,SPADE69,722731,Gold Frenzy,,700.00,700,840,200,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1,""startDate"":""2025-11-04"",""displayAngpaoText"":""1""}",FREE,0.00,,HOURLY,,,,95.58885717127997,0
https://spade69.co,SPADE69,143828,365 Days Free Credit,,10.00,10,3000,20.88,30.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1}",FREE,0.00,,DAILY,,,,0.017232006327094044,0
https://spade69.co,SPADE69,488020,Clover Spark,,350.00,350,420,25,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1,""startDate"":""2025-10-23"",""displayAngpaoText"":""1""}",FREE,0.00,,HOURLY,,,,56.47663947216554,0
https://spade69.co,SPADE69,716764,Emerald Rise,,430.00,430,516,50,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1,""startDate"":""2025-10-23"",""displayAngpaoText"":""1""}",FREE,0.00,,HOURLY,,,,68.96067965817517,0
https://spade69.co,SPADE69,719403,Golden Surge,,530.00,530,624,100,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1,""startDate"":""2025-10-27"",""displayAngpaoText"":""1""}",FREE,0.00,,HOURLY,,,,83.87943239005126,0
https://spade69.co,SPADE69,722731,Gold Frenzy,,700.00,700,840,200,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1,""startDate"":""2025-11-04"",""displayAngpaoText"":""1""}",FREE,0.00,,HOURLY,,,,95.58885717127997,0
